,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killPoints,killPointsDelta,killStreaks,kills,lastKillPoints,lastWinPoints,longestKill,mostDamage,name,playerId,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,winPoints,winPointsDelta,matchDuration,matchID,matchType,groupId,numGroups,maxPlace,winPlacePerc
0,1,0,2,193.862213,byplayer,1,0,21,0,0,1,1,0,0,17.7546062,0,LGE_AhaNg-_-,account.b28fed9c8c444687a7a798d0d45c2faa,0,0,447.221954,0,0,0,1174.238,0,1862.81238,6,4,0,0,1702,fab870e1-912a-468e-95de-070ff2e2dddc,match,f21cda3d-0329-463c-ab7a-377cddb3a5ba,16,16,0.75
0,0,0,0,0.0,byplayer,0,0,72,0,0,0,0,0,0,0.0,0,DLG_Shmily,account.7aab2f8a9a454358930318e51cc91808,0,0,1135.355,0,0,0,467.325,0,616.1026,6,15,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,eeee9c60-f8e8-414e-a348-27e328cc53b5,16,16,0.0625
0,0,0,0,0.0,byplayer,0,0,73,0,0,0,0,0,0,0.0,0,DLG_TGtangguo,account.552d6b819e0f4dfaa0b33bd2aa56da3e,0,0,1129.75085,0,0,0,456.983,0,503.069733,7,15,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,eeee9c60-f8e8-414e-a348-27e328cc53b5,16,16,0.0625
0,0,0,0,52.920002,byplayer,0,0,70,0,0,0,0,0,0,0.0,0,DLG_theMu,account.5047b3f78cf84c2fa8ad788343849969,0,0,1415.001,0,0,0,467.333,0,450.02774,4,15,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,eeee9c60-f8e8-414e-a348-27e328cc53b5,16,16,0.0625
0,0,0,1,147.461121,byplayer,0,0,71,0,0,0,0,0,0,0.0,0,DLG_ALI,account.159b9f6f99bf45b8b239f4742bb45539,0,0,1532.11084,0,0,0,467.329,0,390.828674,6,15,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,eeee9c60-f8e8-414e-a348-27e328cc53b5,16,16,0.0625
0,0,0,0,100.245,byplayer,1,0,34,0,0,1,1,0,0,47.6238441,0,FPX_RyaNNNNNNiKo,account.61fb5d4f1a644564be6df30e739e1be7,0,1,1599.36255,0,0,0,542.669,0,727.0733,3,13,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,90a313f0-2e94-4c86-9d4d-a57e82677539,16,16,0.1875
0,0,0,0,132.489075,byplayer,0,1,66,0,0,0,0,0,0,0.0,0,FPX_MisakaOvO,account.781fd0530c6a4c20a2d25a492b97528c,0,0,1390.78833,0,0,0,539.028,0,601.1991,4,13,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,90a313f0-2e94-4c86-9d4d-a57e82677539,16,16,0.1875
0,0,1,3,96.19204,byplayer,0,1,67,0,0,0,0,0,0,0.0,0,FPX_by,account.f1ebe488d8844f43969c69849583cd65,0,0,1720.1,0,0,0,534.324,0,587.4954,2,13,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,90a313f0-2e94-4c86-9d4d-a57e82677539,16,16,0.1875
0,0,0,0,82.56,byplayer,0,0,65,0,0,0,0,0,0,0.0,0,FPX_x1aoTu,account.dadb2be212084d288289f08a850a4d05,0,1,1381.99512,0,0,0,542.665,0,765.5092,4,13,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,90a313f0-2e94-4c86-9d4d-a57e82677539,16,16,0.1875
0,0,0,5,189.659988,byplayer,0,3,30,0,0,1,1,0,0,29.5238724,0,17_shou,account.6258c4a6d78643ce9edf1d552db1994a,0,0,312.4902,0,0,0,688.464,0,648.654236,3,9,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,82de8af2-4114-4b3b-9b0c-7f0e549b571f,16,16,0.4375
0,1,0,0,75.0,byplayer,0,0,32,0,0,1,1,0,0,21.6931953,0,17_MonkeyKing,account.de91250b8e8e45d8bd320d7c653224e5,0,0,2418.76245,0,0,0,609.236,0,555.5515,2,9,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,82de8af2-4114-4b3b-9b0c-7f0e549b571f,16,16,0.4375
0,1,0,1,39.73,byplayer,0,1,33,0,0,1,1,0,0,30.840744,0,17_yyxovo,account.d178317012fe4568abf51faafd673c93,0,1,312.964752,0,0,0,593.577,0,513.0527,3,9,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,82de8af2-4114-4b3b-9b0c-7f0e549b571f,16,16,0.4375
0,3,1,0,282.697937,byplayer,0,1,15,0,0,2,2,0,0,20.924633,0,17_shox,account.5f54a659dd4644f497c309b38b5b67ea,0,0,4980.157,0,0,0,709.904,0,952.9723,5,9,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,82de8af2-4114-4b3b-9b0c-7f0e549b571f,16,16,0.4375
0,2,0,1,280.1687,byplayer,0,1,8,0,0,2,2,0,0,33.32929,0,RNG_Emperor,account.aff4bb00f588486b8c66231e891f6a9e,0,0,0.0,0,0,0,630.517,0,1999.2262,2,4,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,22acf58a-7a58-4171-a43a-bc6095de8ed8,16,16,0.75
0,1,0,0,100.0,byplayer,0,0,54,0,0,0,0,0,0,0.0,0,RNG_JiyunX,account.c009a29916534708a9970b9cc733f729,0,0,0.0,0,0,0,153.567,0,93.553154,2,7,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,22acf58a-7a58-4171-a43a-bc6095de8ed8,16,16,0.5625
0,2,1,6,398.215729,byplayer,2,4,2,0,0,1,4,0,0,147.095764,0,RNG_shuaishuai,account.d3817e44977245ed96e007069fd26911,0,0,0.0,0,0,0,1160.326,0,3343.64185,5,4,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,22acf58a-7a58-4171-a43a-bc6095de8ed8,16,16,0.75
0,1,0,1,87.00286,byplayer,1,1,31,0,0,1,1,0,0,22.6922932,0,RNG_XDD_,account.80245a4479cc44cdab8796e4f4d3561e,0,0,0.0,0,0,0,661.619,0,1729.7511,4,9,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,22acf58a-7a58-4171-a43a-bc6095de8ed8,16,16,0.4375
0,1,0,1,171.216629,byplayer,0,0,63,0,0,0,0,0,0,0.0,0,VTOP-world_,account.856d9c4a8c394284bfe037c6507e0edc,0,0,2442.903,0,0,0,577.488,0,911.0031,4,12,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,eccbd0f0-59c4-4e72-8d87-1fba831936fc,16,16,0.25
0,1,0,2,63.83336,byplayer,0,0,61,0,0,0,0,0,0,0.0,0,VTOP-ALONEKK,account.99d2b22c3c624db7a636a155c2217598,0,0,1426.35254,0,0,0,577.495,0,1051.64526,5,12,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,eccbd0f0-59c4-4e72-8d87-1fba831936fc,16,16,0.25
0,0,0,0,25.8,byplayer,0,0,64,0,0,0,0,0,0,0.0,0,VTOP-zHAnBo,account.8f5e022322784be79a44d86b57beed12,0,0,2325.335,0,0,0,552.629,0,664.9739,5,12,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,eccbd0f0-59c4-4e72-8d87-1fba831936fc,16,16,0.25
0,0,0,1,54.18,byplayer,0,0,62,0,0,0,0,0,0,0.0,0,VTOP-Soldier,account.2705e0182f3642868df57ac2f596f8eb,0,0,2251.22876,0,0,0,577.491,0,467.586243,7,12,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,eccbd0f0-59c4-4e72-8d87-1fba831936fc,16,16,0.25
0,1,1,1,268.389435,byplayer,0,2,27,0,0,1,1,0,0,17.811224,0,XQ_CobraDD,account.e675e93c6a934fe0803f1569b2fe72b5,0,0,3239.929,0,0,0,861.059,0,1378.27051,6,6,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,4453a18f-36e4-4f2d-a4c9-56654994c95c,16,16,0.625
0,2,0,3,177.0,byplayer,1,3,11,0,0,1,2,0,0,259.212982,0,XQ_Yuren,account.d078060628244a5894d88028796649a0,0,0,3434.74438,0,0,0,853.517,0,1062.57434,3,6,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,4453a18f-36e4-4f2d-a4c9-56654994c95c,16,16,0.625
0,0,1,2,182.248962,byplayer,0,3,26,0,0,1,1,0,0,16.0824089,0,XQ_XiaoDu,account.ad5a18b10f7c404b9cd2355c58bfd7e6,0,0,4739.9917,0,0,0,866.792,0,1167.67322,3,6,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,4453a18f-36e4-4f2d-a4c9-56654994c95c,16,16,0.625
0,0,0,2,131.439453,byplayer,0,0,53,0,0,0,0,0,0,0.0,0,XQ_XiamuZZ,account.39e7fd81498542bf862f46c431c70478,0,0,3424.96,0,0,0,852.589,0,968.2238,4,6,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,4453a18f-36e4-4f2d-a4c9-56654994c95c,16,16,0.625
0,0,0,3,149.319489,byplayer,0,3,25,0,0,1,1,0,0,23.6465988,0,TIA_Blue_Beidi,account.d4388b52801b48e4ab3eaaa4afcf54f1,0,0,6665.554,0,0,0,1030.072,0,1385.59265,11,5,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,a80af8d3-ccc5-40ad-be4f-c5659055a06e,16,16,0.6875
0,0,0,2,15.8275051,byplayer,0,1,24,0,0,1,1,0,0,22.0647411,0,TIA_ZiHao-_-,account.79dc8a0f69924bd19cd7639f4f4f2bde,0,1,5962.27832,0,0,0,1049.813,0,1562.56421,5,5,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,a80af8d3-ccc5-40ad-be4f-c5659055a06e,16,16,0.6875
0,1,2,3,225.899872,byplayer,0,1,10,0,0,1,2,0,0,37.0465431,0,TIA_Manguo,account.5f7ec30074cf40ffbde34a2104d28dd6,0,0,5468.419,0,0,0,976.305,0,1751.59,4,5,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,a80af8d3-ccc5-40ad-be4f-c5659055a06e,16,16,0.6875
0,2,1,2,334.516235,byplayer,0,3,9,0,0,2,2,0,0,37.8949471,0,TIA_NonGFu3quan,account.2fffeb17aa91418899a5a847dc5acd5e,0,0,7434.364,0,0,0,1046.17,0,1326.58716,7,5,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,a80af8d3-ccc5-40ad-be4f-c5659055a06e,16,16,0.6875
0,0,0,2,78.0,byplayer,0,0,76,0,0,0,0,0,0,0.0,0,TF_Tys,account.01931423e7ab4ccdbfa5f669dd1ed9ed,0,0,427.984558,0,0,0,310.177,0,89.501564,3,16,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,5a23d5a7-cee1-426a-922a-0233ccf81f21,16,16,0.0
0,0,0,0,0.0,byplayer,0,0,77,0,0,0,0,0,0,0.0,0,TF_Tiger,account.34aec1ff3daf4a10a647157b7ac84b3b,0,0,0.0,0,0,0,140.808,0,15.1202669,0,16,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,5a23d5a7-cee1-426a-922a-0233ccf81f21,16,16,0.0
0,0,0,0,0.0,byplayer,0,0,74,0,0,0,0,0,0,0.0,0,TF_GongMian,account.210b74d6b27443abbb7312c175daab6a,0,0,0.0,0,0,0,368.298,0,595.8478,3,16,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,5a23d5a7-cee1-426a-922a-0233ccf81f21,16,16,0.0
0,0,0,0,0.0,byplayer,0,1,75,0,0,0,0,0,0,0.0,0,TF_9FF_,account.df304df7a29d42f38e0aa2f8a64336cf,0,0,0.0,0,0,0,317.967,0,93.13602,2,16,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,5a23d5a7-cee1-426a-922a-0233ccf81f21,16,16,0.0
0,3,3,2,383.7699,byplayer,1,4,13,0,0,2,2,0,0,32.826107,0,OMGxiaohaixxxx,account.5ec1dbb096e849548c65085efc5cc3c7,0,0,3.02380729,0,0,0,771.844,0,1571.67676,5,7,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,8629b47e-ae20-4239-9bc9-72a018e5b62b,16,16,0.5625
0,2,3,2,486.5641,byplayer,0,1,12,0,0,1,2,0,0,252.9907,0,OMGlionkk,account.1ca6d0bfc76f483db19f951279ae6a6a,0,0,0.0,0,0,0,771.848,0,1088.40417,6,7,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,8629b47e-ae20-4239-9bc9-72a018e5b62b,16,16,0.5625
0,0,0,2,116.021362,byplayer,0,3,28,0,0,1,1,0,0,18.9928989,0,OMGsilentBT,account.f72b10692cff4e0d8f4bb0a1b3060a00,0,0,0.0,0,0,0,748.565,0,1442.51013,3,7,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,8629b47e-ae20-4239-9bc9-72a018e5b62b,16,16,0.5625
0,2,0,0,19.4874763,byplayer,0,9,14,0,0,1,2,0,0,55.8436737,0,OMGClouds,account.17681fa139564aa395abdadc42a69e6f,0,0,0.0,0,0,0,565.098,0,772.075,6,7,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,8629b47e-ae20-4239-9bc9-72a018e5b62b,16,16,0.5625
0,3,1,0,277.815735,byplayer,0,1,4,0,0,1,3,0,0,69.4095459,0,FTD-Haonan,account.ae13d52c4133455e87960a847ffa6b57,0,1,1358.36011,0,0,0,679.705,0,1300.27417,5,11,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,132078f1-8a2c-435d-8667-8ad36e9dbb45,16,16,0.3125
0,0,0,2,25.8,byplayer,0,5,59,0,0,0,0,0,0,0.0,0,FTD-Leyii,account.f2aaf510a103404d983595894150dd38,0,0,1282.14355,0,0,0,638.16,0,1171.21973,3,11,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,132078f1-8a2c-435d-8667-8ad36e9dbb45,16,16,0.3125
0,0,1,0,132.42,byplayer,0,1,60,0,0,0,0,0,0,0.0,0,FTD-Lph,account.8c97b1dd6fed44d7862f44e5f31fa877,0,1,1031.99988,0,0,0,632.057,0,1208.45276,5,11,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,132078f1-8a2c-435d-8667-8ad36e9dbb45,16,16,0.3125
0,3,1,3,120.811935,byplayer,1,1,19,0,0,1,2,0,0,69.4301147,0,FTD-Loong,account.b3104cfa791c42cc8c44e04e0e1fca63,0,0,1241.10938,0,0,0,637.428,0,1258.79065,1,11,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,132078f1-8a2c-435d-8667-8ad36e9dbb45,16,16,0.3125
0,2,1,5,352.50827,byplayer,0,4,7,0,0,1,2,0,0,69.156044,0,PRW_YJW,account.c51e644ffb674a4b8c857278469f0d67,0,0,1312.81421,0,0,0,772.296,0,1110.382,5,3,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,e4388ff6-3dde-4046-b8ba-eb7708e50e7d,16,16,0.8125
0,1,2,2,90.0141754,byplayer,0,2,23,0,0,1,1,0,0,75.2373,0,PRW_Return7777,account.f9dc6b6f31424d0983a812b2a62d1bcb,0,0,2679.8374,0,0,0,741.682,0,463.059723,4,3,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,e4388ff6-3dde-4046-b8ba-eb7708e50e7d,16,16,0.8125
0,3,0,4,339.358917,byplayer,0,8,1,0,0,2,4,0,0,78.99317,0,PRW_WA1J1,account.60ddc0da764c4a4f95be4211b2f53beb,0,1,2706.097,0,0,0,1231.935,0,2257.15,4,3,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,e4388ff6-3dde-4046-b8ba-eb7708e50e7d,16,16,0.8125
0,0,0,1,0.0,byplayer,0,0,52,0,0,0,0,0,0,0.0,0,PRW_Chefufuu,account.95047219efed4973be723e0af30462f6,0,1,2733.66626,0,0,0,690.182,0,764.6989,5,3,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,e4388ff6-3dde-4046-b8ba-eb7708e50e7d,16,16,0.8125
0,1,0,1,227.833313,byplayer,0,0,29,0,0,1,1,0,0,93.76398,0,KG_970,account.03a85ec0dd8145e79f70f058f9adcdc3,0,0,1990.21448,0,0,0,734.427,0,1080.26843,3,8,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,58195a04-153e-4bda-bcfe-998688f9edc1,16,16,0.5
0,0,0,2,0.0,byplayer,0,0,57,0,0,0,0,0,0,0.0,0,KG_yyangkkk,account.128ed8ae779748af98cfb42422ebe6d7,0,0,3431.09155,0,0,0,484.552,0,504.284851,2,8,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,58195a04-153e-4bda-bcfe-998688f9edc1,16,16,0.5
0,1,0,0,212.2893,byplayer,0,0,55,0,0,0,0,0,0,0.0,0,KG_ZGG01,account.bfa90961772c49afb4348a58a46e0e4b,0,0,2828.821,0,0,0,528.815,0,753.987366,3,8,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,58195a04-153e-4bda-bcfe-998688f9edc1,16,16,0.5
0,0,0,0,60.6299973,byplayer,0,0,56,0,0,0,0,0,0,0.0,0,KG_r29,account.20cdf87a4d6b4535b9440193b063b1d9,0,0,2884.26636,0,0,0,496.64,0,467.892822,5,8,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,58195a04-153e-4bda-bcfe-998688f9edc1,16,16,0.5
0,1,2,2,189.915543,byplayer,0,1,21,0,0,1,1,0,0,77.5098648,0,BAJoe,account.03b87c179640425d8d55af8525cdd0a8,0,0,0.0,0,0,0,748.251,0,2543.71,3,2,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,99430b84-38f8-4771-bb9b-38fca960597f,16,16,0.875
0,0,0,4,142.4586,byplayer,0,2,51,0,0,0,0,0,0,0.0,0,BADecember,account.78931500a6194de8aeba6e6759b99fdd,0,0,41.1468658,0,0,0,1213.175,0,3560.47729,4,2,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,99430b84-38f8-4771-bb9b-38fca960597f,16,16,0.875
0,1,0,4,152.095779,byplayer,1,3,6,0,0,1,2,0,0,46.4996719,0,BAkkking,account.6769f83ffd5c40d39512d84ebd42003b,0,0,283.752319,0,0,0,1543.228,0,5274.708,4,2,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,99430b84-38f8-4771-bb9b-38fca960597f,16,16,0.875
0,1,0,2,101.0,byplayer,0,4,22,0,0,1,1,0,0,183.118454,0,BAPig,account.4967907516904cee8a89f974e38b373c,0,0,1594.05737,0,0,0,659.295,0,1639.96875,3,2,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,99430b84-38f8-4771-bb9b-38fca960597f,16,16,0.875
0,0,0,0,0.0,byplayer,0,0,50,0,0,0,0,0,0,0.0,0,LGE_Timon,account.9544be8362204056ab37ad71e029f3bc,0,0,649.6501,0,0,0,396.172,0,192.4038,3,1,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,51fba32e-67b3-4c2a-84f5-c557a635c747,16,16,0.9375
0,0,0,0,0.0,byplayer,0,0,68,0,0,0,0,0,0,0.0,0,LGE_AhaNg-_-,account.b28fed9c8c444687a7a798d0d45c2faa,0,0,334.492767,0,0,0,339.628,0,191.8225,4,13,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,51fba32e-67b3-4c2a-84f5-c557a635c747,16,16,0.1875
0,1,0,3,444.17627,alive,0,1,5,0,0,1,2,0,0,73.12521,0,LGE_DieYi,account.dd9a72d7dc7a4e27b752a6025a834f88,0,0,845.162048,0,0,0,1543.259,0,3365.09229,5,1,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,51fba32e-67b3-4c2a-84f5-c557a635c747,16,16,0.9375
0,2,2,7,501.8645,alive,0,4,3,0,0,1,3,0,0,263.2879,0,LGE_Sanjiu-_-,account.5627e8f296df45a990f54f21fae7a029,0,1,445.777924,0,0,0,1543.259,2,2971.223,6,1,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,51fba32e-67b3-4c2a-84f5-c557a635c747,16,16,0.9375
0,0,1,3,25.8,byplayer,0,2,58,0,0,0,0,0,0,0.0,0,Nw_Lzy,account.e5ef90b385884faa9273941fdc3529e4,0,0,399.428833,0,1.99833417,0,613.265,0,1107.5863,9,10,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,bf59a3eb-6bc5-4300-a8a6-622b14d78be5,16,16,0.375
0,2,0,0,201.398956,byplayer,1,0,16,0,0,1,2,0,0,209.888672,0,Nw_xkbb,account.1748698192f947e5b79d0f4595af7378,0,0,0.0,0,0,0,694.786,0,1756.12146,3,10,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,bf59a3eb-6bc5-4300-a8a6-622b14d78be5,16,16,0.375
0,2,1,3,401.293732,byplayer,0,1,17,0,0,1,2,0,0,216.25,0,Nw_Avalon,account.f45003d64b2b438ab1d605933d54a9c3,0,0,187.5044,0,0,0,644.759,0,1498.84668,5,10,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,bf59a3eb-6bc5-4300-a8a6-622b14d78be5,16,16,0.375
0,1,1,1,112.771393,byplayer,0,3,18,0,0,2,2,0,0,15.5810633,0,Nw_Txxx,account.da84f2cdfbb24a7aa7e1f96fb1132300,0,0,599.302551,0,0,0,609.453,0,999.2417,5,10,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,bf59a3eb-6bc5-4300-a8a6-622b14d78be5,16,16,0.375
0,0,0,0,47.0,byplayer,0,0,69,0,0,0,0,0,0,0.0,0,Vc-TKzhun,account.5f876572642d40edb7b4a77bbdac0d37,0,0,310.727661,0,0,0,328.647,0,79.77911,6,14,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,7b1bd429-bcff-4a28-b4b1-cf48274e4840,16,16,0.125
0,0,0,0,99.99999,byplayer,1,0,36,0,0,1,1,0,0,12.6165934,0,Vc-DouM,account.e65ee81611d944fca925301ab347f7da,0,0,0.0,0,0,0,430.785,0,813.6916,3,14,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,7b1bd429-bcff-4a28-b4b1-cf48274e4840,16,16,0.125
0,2,0,0,200.0,byplayer,1,0,35,0,0,1,1,0,0,35.88253,0,Vc-Tide,account.0aeb4138b836480399b303a2f3ba724b,0,0,0.0,0,0,0,475.361,0,378.6236,2,14,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,7b1bd429-bcff-4a28-b4b1-cf48274e4840,16,16,0.125
0,3,0,1,253.0,byplayer,0,1,20,0,0,1,2,0,0,14.2997828,0,Vc-Summer,account.738e200bc35f4e4d9f92675912a550bc,0,0,0.0,0,0,0,402.081,0,112.692863,3,14,0,0,1543,d458e149-b776-4217-a60f-64f49afa018c,match,7b1bd429-bcff-4a28-b4b1-cf48274e4840,16,16,0.125
0,0,1,0,249.1784,byplayer,0,0,49,0,0,0,0,0,0,0.0,0,Nw_Lzy,account.e5ef90b385884faa9273941fdc3529e4,0,0,0,0,0,0,993.84,0,2739.0293,6,6,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,75b41ec6-c130-439d-83d7-f16bfe117b9b,16,16,0.625
0,2,0,2,319.614136,byplayer,0,7,48,0,0,0,0,0,0,0.0,0,Nw_Txxx,account.da84f2cdfbb24a7aa7e1f96fb1132300,0,0,0,0,0,0,1030.213,0,2667.8147,5,6,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,75b41ec6-c130-439d-83d7-f16bfe117b9b,16,16,0.625
0,2,1,1,376.6855,byplayer,0,1,21,0,0,1,1,0,0,194.090149,0,Nw_xkbb,account.1748698192f947e5b79d0f4595af7378,0,2,965.6038,0,0,0,1030.207,0,1200.42,2,6,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,75b41ec6-c130-439d-83d7-f16bfe117b9b,16,16,0.625
0,4,1,3,447.512939,byplayer,1,1,4,0,0,2,4,0,0,252.02565,0,Nw_Avalon,account.f45003d64b2b438ab1d605933d54a9c3,0,0,997.1122,0,0,0,1022.328,0,2203.543,4,6,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,75b41ec6-c130-439d-83d7-f16bfe117b9b,16,16,0.625
0,0,0,0,0.0,byplayer,0,0,76,0,0,0,0,0,0,0.0,0,DLG_Shmily,account.7aab2f8a9a454358930318e51cc91808,0,0,0,0,0,0,102.481,0,1.30736113,1,16,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,17f93d6f-044b-4f0a-a7cd-3344d3374228,16,16,0.0
0,0,0,0,0.0,byplayer,0,0,75,0,0,0,0,0,0,0.0,0,DLG_theMu,account.5047b3f78cf84c2fa8ad788343849969,0,0,0,0,0,0,110.75,0,4.95149851,1,16,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,17f93d6f-044b-4f0a-a7cd-3344d3374228,16,16,0.0
0,0,0,0,48.7815,byplayer,0,0,73,0,0,0,0,0,0,0.0,0,DLG_ALI,account.159b9f6f99bf45b8b239f4742bb45539,0,0,0,0,0,0,110.759,0,41.3294373,1,16,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,17f93d6f-044b-4f0a-a7cd-3344d3374228,16,16,0.0
0,0,0,0,0.0,byplayer,0,0,74,0,0,0,0,0,0,0.0,0,DLG_TGtangguo,account.552d6b819e0f4dfaa0b33bd2aa56da3e,0,0,0,0,0,0,110.756,0,6.22710943,1,16,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,17f93d6f-044b-4f0a-a7cd-3344d3374228,16,16,0.0
0,1,2,2,439.407,byplayer,0,5,25,0,0,1,1,0,0,214.393814,0,OMGlionkk,account.1ca6d0bfc76f483db19f951279ae6a6a,0,0,0,0,0,0,599.714,0,1003.04156,2,9,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,36e248a4-23bd-4ddc-abaa-ea1329ab592e,16,16,0.4375
0,0,0,1,0.0,byplayer,0,0,57,0,0,0,0,0,0,0.0,0,OMGsilentBT,account.f72b10692cff4e0d8f4bb0a1b3060a00,0,0,0,0,0,0,398.773,0,987.5364,6,9,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,36e248a4-23bd-4ddc-abaa-ea1329ab592e,16,16,0.4375
0,0,0,2,48.5297623,byplayer,0,6,56,0,0,0,0,0,0,0.0,0,OMGxiaohaixxxx,account.5ec1dbb096e849548c65085efc5cc3c7,0,1,0,0,0,0,648.214,0,1300.10754,5,9,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,36e248a4-23bd-4ddc-abaa-ea1329ab592e,16,16,0.4375
0,2,0,2,200.0,byplayer,1,3,14,0,0,1,2,0,0,64.76052,0,OMGClouds,account.17681fa139564aa395abdadc42a69e6f,0,1,0,0,0,0,635.662,0,1145.09583,5,9,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,36e248a4-23bd-4ddc-abaa-ea1329ab592e,16,16,0.4375
0,0,1,0,185.3563,byplayer,1,0,18,0,0,1,1,0,0,49.2435074,0,KG_yyangkkk,account.128ed8ae779748af98cfb42422ebe6d7,0,0,0,0,0,0,573.491,0,1214.08521,3,2,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,bf34e70c-a4ba-412e-856e-0cf1ed3a7d48,16,16,0.875
0,0,0,1,69.09,byplayer,0,1,41,0,0,0,0,0,0,0.0,0,KG_970,account.03a85ec0dd8145e79f70f058f9adcdc3,0,0,898.7327,0,0,0,867.687,0,2368.05469,4,1,0,0,1203,72aad15b-6efd-4e20-bdec-56cd45d38ea0,match,bf34e70c-a4ba-412e-856e-0cf1ed3a7d48,16,16,0.9375
